Datum,Stunde,Strahlung Rieden [kW/m²],Temp. Rieden [°C]
2023-03-27,13,0.21925,4.75
2023-03-27,14,0.30974999999999997,5.1
2023-03-27,15,0.58675,5.85
2023-03-27,16,0.30674999999999997,5.55
2023-03-27,17,0.26375,5.8
2023-03-27,18,0.133,5.7
2023-03-27,19,0.03475,5.35
2023-03-27,20,0.0,4.025
2023-03-27,21,0.0,3.65
2023-03-27,22,0.0,2.85
2023-03-27,23,0.0,1.9500000000000002
2023-03-28,0,0.0,1.6
2023-03-28,1,0.0,1.65
2023-03-28,2,0.0,1.2
2023-03-28,3,0.0,1.55
2023-03-28,4,0.0,1.725
2023-03-28,5,0.0,1.0
2023-03-28,6,0.0,0.925
2023-03-28,7,0.013749999999999998,1.4
2023-03-28,8,0.07325,1.3499999999999999
2023-03-28,9,0.29800000000000004,2.425
2023-03-28,10,0.5105,4.35
2023-03-28,11,0.49824999999999997,5.45
2023-03-28,12,0.5882499999999999,6.35
2023-03-28,13,0.7625,8.125
2023-03-28,14,0.6607500000000001,8.95
2023-03-28,15,0.66375,9.0
2023-03-28,16,0.528,9.85
2023-03-28,17,0.41475,10.325000000000001
2023-03-28,18,0.225,10.85
2023-03-28,19,0.06225,9.924999999999999
2023-03-28,20,0.0,6.9
2023-03-28,21,0.0,5.9750000000000005
2023-03-28,22,0.0,6.075
2023-03-28,23,0.0,6.375
2023-03-29,0,0.0,6.3500000000000005
2023-03-29,1,0.0,6.675
2023-03-29,2,0.0,6.225
2023-03-29,3,0.0,6.25
2023-03-29,4,0.0,5.9
2023-03-29,5,0.0,6.0
2023-03-29,6,0.0,5.9
2023-03-29,7,0.0015,6.050000000000001
2023-03-29,8,0.0395,6.45
2023-03-29,9,0.087,6.85
2023-03-29,10,0.133,7.8
2023-03-29,11,0.172,8.6
2023-03-29,12,0.24575,9.7
2023-03-29,13,0.226,11.0
2023-03-29,14,0.183,11.9
2023-03-29,15,0.23575000000000002,11.75
2023-03-29,16,0.27249999999999996,12.825
2023-03-29,17,0.2175,13.825
2023-03-29,18,0.12925,14.55
2023-03-29,19,0.01475,14.125
2023-03-29,20,0.0,13.15
2023-03-29,21,0.0,12.674999999999999
2023-03-29,22,0.0,12.35
2023-03-29,23,0.0,11.65
2023-03-30,0,0.0,11.7
2023-03-30,1,0.0,11.75
2023-03-30,2,0.0,12.100000000000001
2023-03-30,3,0.0,12.5
2023-03-30,4,0.0,12.55
2023-03-30,5,0.0,12.775
2023-03-30,6,0.0,11.9
2023-03-30,7,0.00675,11.75
2023-03-30,8,0.02425,12.350000000000001
2023-03-30,9,0.06,13.45
2023-03-30,10,0.063,13.35
2023-03-30,11,0.06375,13.7
2023-03-30,12,0.0495,13.45
2023-03-30,13,0.03275,12.5
2023-03-30,14,0.04825,12.1
2023-03-30,15,0.02825,12.6
2023-03-30,16,0.03075,11.45
2023-03-30,17,0.14900000000000002,12.35
2023-03-30,18,0.30924999999999997,15.600000000000001
2023-03-30,19,0.08725,15.8
2023-03-30,20,0.0,15.0
2023-03-30,21,0.0,13.375
2023-03-30,22,0.0,12.1
2023-03-30,23,0.0,11.6
2023-03-31,0,0.0,11.3
2023-03-31,1,0.0,11.1
2023-03-31,2,0.0,10.799999999999999
2023-03-31,3,0.0,10.399999999999999
2023-03-31,4,0.0,10.075
2023-03-31,5,0.0,9.9
2023-03-31,6,0.0,9.2
2023-03-31,7,0.0,9.7
2023-03-31,8,0.0215,10.95
2023-03-31,9,0.04125,12.05
2023-03-31,10,0.04075,13.65
2023-03-31,11,0.0935,12.8
2023-03-31,12,0.124,12.700000000000001
2023-03-31,13,0.33375,14.35
2023-03-31,14,0.12375,11.675
2023-03-31,15,0.24325000000000002,11.25
2023-03-31,16,0.19999999999999998,12.15
2023-03-31,17,0.4235,12.9
2023-03-31,18,0.045,10.725
2023-03-31,19,0.051,10.7
2023-03-31,20,0.0,11.55
2023-03-31,21,0.0,11.9
2023-03-31,22,0.0,9.0
2023-03-31,23,0.0,9.975
2023-04-01,0,0.0,10.15
2023-04-01,1,0.0,10.3
2023-04-01,2,0.0,9.600000000000001
2023-04-01,3,0.0,9.35
2023-04-01,4,0.0,9.6
2023-04-01,5,0.0,9.3
2023-04-01,6,0.0,9.2
2023-04-01,7,0.005,9.2
2023-04-01,8,0.053,9.0
2023-04-01,9,0.23224999999999998,9.6
2023-04-01,10,0.20375000000000001,10.525
2023-04-01,11,0.12925,10.275
2023-04-01,12,0.0995,10.025
2023-04-01,13,0.132,9.975000000000001
2023-04-01,14,0.1765,10.9
2023-04-01,15,0.14300000000000002,11.2
2023-04-01,16,0.13924999999999998,11.649999999999999
2023-04-01,17,0.06575,10.600000000000001
2023-04-01,18,0.042249999999999996,9.7
2023-04-01,19,0.021500000000000002,9.55
2023-04-01,20,0.0,8.850000000000001
2023-04-01,21,0.0,8.45
2023-04-01,22,0.0,8.299999999999999
2023-04-01,23,0.0,8.2
2023-04-02,0,0.0,8.2
2023-04-02,1,0.0,8.2
2023-04-02,2,0.0,8.125
2023-04-02,3,0.0,7.85
2023-04-02,4,0.0,7.4
2023-04-02,5,0.0,7.15
2023-04-02,6,0.0,7.2
2023-04-02,7,0.01175,7.300000000000001
2023-04-02,8,0.063,7.4
2023-04-02,9,0.24025000000000002,8.600000000000001
2023-04-02,10,0.47375,11.25
2023-04-02,11,0.57725,11.675
2023-04-02,12,0.377,11.15
2023-04-02,13,0.68575,11.9
2023-04-02,14,0.82475,12.675
2023-04-02,15,0.80575,13.25
2023-04-02,16,0.77575,14.025
2023-04-02,17,0.3145,13.625
2023-04-02,18,0.12675,12.85
2023-04-02,19,0.02225,11.8
2023-04-02,20,0.0,9.65
2023-04-02,21,0.0,9.0
2023-04-02,22,0.0,8.899999999999999
2023-04-02,23,0.0,8.4
2023-04-03,0,0.0,8.1
2023-04-03,1,0.0,7.55
2023-04-03,2,0.0,7.15
2023-04-03,3,0.0,6.1000000000000005
2023-04-03,4,0.0,4.85
2023-04-03,5,0.0,3.8
2023-04-03,6,0.0,3.7
2023-04-03,7,0.001,3.8499999999999996
2023-04-03,8,0.041499999999999995,3.6500000000000004
2023-04-03,9,0.0705,3.8
2023-04-03,10,0.089,4.25
2023-04-03,11,0.16899999999999998,5.15
2023-04-03,12,0.28175,6.075
2023-04-03,13,0.4,6.6499999999999995
2023-04-03,14,0.35075,7.05
2023-04-03,15,0.27025,7.300000000000001
2023-04-03,16,0.203,7.05
2023-04-03,17,0.2015,6.85
2023-04-03,18,0.10675,5.825
2023-04-03,19,0.0405,5.4
2023-04-03,20,0.0,5.199999999999999
2023-04-03,21,0.0,4.6
2023-04-03,22,0.0,4.3
2023-04-03,23,0.0,3.9
2023-04-04,0,0.0,3.5
2023-04-04,1,0.0,3.3
2023-04-04,2,0.0,2.9000000000000004
2023-04-04,3,0.0,2.5
2023-04-04,4,0.0,1.7000000000000002
2023-04-04,5,0.0,1.15
2023-04-04,6,0.0,0.075
2023-04-04,7,0.020499999999999997,-0.25
2023-04-04,8,0.15075,0.875
2023-04-04,9,0.38225,3.05
2023-04-04,10,0.57075,3.8
2023-04-04,11,0.7112499999999999,5.35
2023-04-04,12,0.8262499999999999,6.425
2023-04-04,13,0.8727499999999999,7.1
2023-04-04,14,0.8345,7.6
2023-04-04,15,0.69875,8.0
2023-04-04,16,0.64925,7.85
2023-04-04,17,0.49924999999999997,7.8
2023-04-04,18,0.2875,7.6
2023-04-04,19,0.09975,6.85
2023-04-04,20,0.0025,5.625
2023-04-04,21,0.0,4.6
2023-04-04,22,0.0,3.5999999999999996
2023-04-04,23,0.0,2.525
2023-04-05,0,0.0,1.7249999999999999
2023-04-05,1,0.0,1.4
2023-04-05,2,0.0,0.8500000000000001
2023-04-05,3,0.0,0.6000000000000001
2023-04-05,4,0.0,0.1
2023-04-05,5,0.0,-0.30000000000000004
2023-04-05,6,0.0,-0.6
2023-04-05,7,0.025,-0.8
2023-04-05,8,0.15225,0.75
2023-04-05,9,0.375,2.9000000000000004
2023-04-05,10,0.55475,3.55
2023-04-05,11,0.7010000000000001,4.475
2023-04-05,12,0.802,5.575
2023-04-05,13,0.84925,6.95
2023-04-05,14,0.8432499999999999,7.6
2023-04-05,15,0.7765,8.175
2023-04-05,16,0.649,8.8
2023-04-05,17,0.50025,8.9
2023-04-05,18,0.30225,8.9
2023-04-05,19,0.10025,8.475
2023-04-05,20,0.001,6.525
2023-04-05,21,0.0,4.1
2023-04-05,22,0.0,3.35
2023-04-05,23,0.0,2.675
2023-04-06,0,0.0,1.975
2023-04-06,1,0.0,1.6
2023-04-06,2,0.0,1.325
2023-04-06,3,0.0,1.25
2023-04-06,4,0.0,1.4
2023-04-06,5,0.0,1.2999999999999998
2023-04-06,6,0.0,0.925
2023-04-06,7,0.028999999999999998,0.45
2023-04-06,8,0.16075,1.85
2023-04-06,9,0.37575000000000003,5.325
2023-04-06,10,0.5455,7.300000000000001
2023-04-06,11,0.6985,9.275
2023-04-06,12,0.80475,10.0
2023-04-06,13,0.853,10.925
2023-04-06,14,0.8445,11.25
2023-04-06,15,0.72225,11.649999999999999
2023-04-06,16,0.6205,12.075
2023-04-06,17,0.4375,12.65
2023-04-06,18,0.22475,12.350000000000001
2023-04-06,19,0.05175,11.45
2023-04-06,20,0.00075,8.975
2023-04-06,21,0.0,7.8
2023-04-06,22,0.0,7.675
2023-04-06,23,0.0,7.4
2023-04-07,0,0.0,8.3
2023-04-07,1,0.0,8.2
2023-04-07,2,0.0,7.8
2023-04-07,3,0.0,7.1
2023-04-07,4,0.0,7.2
2023-04-07,5,0.0,6.875
2023-04-07,6,0.0,6.85
2023-04-07,7,0.027250000000000003,6.775
2023-04-07,8,0.08325,7.3
2023-04-07,9,0.2105,8.2
2023-04-07,10,0.498,10.325
2023-04-07,11,0.63525,12.05
2023-04-07,12,0.377,12.100000000000001
2023-04-07,13,0.50275,11.9
2023-04-07,14,0.851,11.95
2023-04-07,15,0.5914999999999999,12.100000000000001
2023-04-07,16,0.53175,11.7
2023-04-07,17,0.27025,11.375
2023-04-07,18,0.0995,10.475
2023-04-07,19,0.01675,9.100000000000001
2023-04-07,20,0.0,8.0
2023-04-07,21,0.0,7.5
2023-04-07,22,0.0,7.0
2023-04-07,23,0.0,6.425
2023-04-08,0,0.0,5.95
2023-04-08,1,0.0,5.6
2023-04-08,2,0.0,5.3
2023-04-08,3,0.0,5.3
2023-04-08,4,0.0,5.3
2023-04-08,5,0.0,5.3
2023-04-08,6,0.0,5.5
2023-04-08,7,0.0,5.05
2023-04-08,8,0.036,5.1
2023-04-08,9,0.07100000000000001,5.1
2023-04-08,10,0.11850000000000001,5.1
2023-04-08,11,0.17875,5.775
2023-04-08,12,0.26425,7.5
2023-04-08,13,0.324,8.1
2023-04-08,14,0.25375000000000003,7.925000000000001
2023-04-08,15,0.154,8.2
2023-04-08,16,0.076,7.3
2023-04-08,17,0.078,6.9
2023-04-08,18,0.08325,7.225
2023-04-08,19,0.00875,7.2
2023-04-08,20,0.0,6.8
2023-04-08,21,0.0,6.4
2023-04-08,22,0.0,6.2
2023-04-08,23,0.0,5.9
2023-04-09,0,0.0,6.15
2023-04-09,1,0.0,5.9
2023-04-09,2,0.0,5.75
2023-04-09,3,0.0,5.7
2023-04-09,4,0.0,5.375
2023-04-09,5,0.0,4.9
2023-04-09,6,0.0,4.5
2023-04-09,7,0.02425,4.5
2023-04-09,8,0.19,6.125
2023-04-09,9,0.31775000000000003,6.9
2023-04-09,10,0.41375,7.2
2023-04-09,11,0.7384999999999999,8.65
2023-04-09,12,0.84675,9.65
2023-04-09,13,1.0835,10.0
2023-04-09,14,0.909,11.175
2023-04-09,15,0.81375,12.1
2023-04-09,16,0.7065,13.1
2023-04-09,17,0.50875,13.475
2023-04-09,18,0.302,12.95
2023-04-09,19,0.11325,12.8
2023-04-09,20,0.00475,11.8
2023-04-09,21,0.0,11.25
2023-04-09,22,0.0,9.75
2023-04-09,23,0.0,7.85
2023-04-10,0,0.0,7.3500000000000005
2023-04-10,1,0.0,5.875
2023-04-10,2,0.0,5.25
2023-04-10,3,0.0,4.4
2023-04-10,4,0.0,3.7
2023-04-10,5,0.0,3.1999999999999997
2023-04-10,6,0.0,2.85
2023-04-10,7,0.04975,2.85
2023-04-10,8,0.2115,4.35
2023-04-10,9,0.3615,8.1
2023-04-10,10,0.5635,10.825
2023-04-10,11,0.7364999999999999,12.4
2023-04-10,12,0.82525,12.7
2023-04-10,13,0.87125,12.8
2023-04-10,14,0.80775,13.7
2023-04-10,15,0.76275,14.725
2023-04-10,16,0.49375,15.55
2023-04-10,17,0.31675000000000003,15.6
2023-04-10,18,0.1555,15.75
2023-04-10,19,0.05375,15.275
2023-04-10,20,0.0,13.1
2023-04-10,21,0.0,12.5
2023-04-10,22,0.0,11.8
2023-04-10,23,0.0,12.225
2023-04-11,0,0.0,12.35
2023-04-11,1,0.0,12.125
2023-04-11,2,0.0,12.05
2023-04-11,3,0.0,12.475
2023-04-11,4,0.0,11.9
2023-04-11,5,0.0,12.5
2023-04-11,6,0.0,12.3
2023-04-11,7,0.0,11.9
2023-04-11,8,0.01575,10.5
2023-04-11,9,0.025500000000000002,10.05
2023-04-11,10,0.04875,8.9
2023-04-11,11,0.08424999999999999,8.0
2023-04-11,12,0.1245,7.8
2023-04-11,13,0.2025,8.450000000000001
2023-04-11,14,0.2,9.5
2023-04-11,15,0.128,9.9
2023-04-11,16,0.18875,10.3
2023-04-11,17,0.28975,11.025
2023-04-11,18,0.2035,11.6
2023-04-11,19,0.0505,10.950000000000001
2023-04-11,20,0.0,9.625
2023-04-11,21,0.0,8.55
2023-04-11,22,0.0,8.4
2023-04-11,23,0.0,8.25
2023-04-12,0,0.0,7.550000000000001
2023-04-12,1,0.0,7.0
2023-04-12,2,0.0,6.9
2023-04-12,3,0.0,6.95
2023-04-12,4,0.0,6.8
2023-04-12,5,0.0,6.8
2023-04-12,6,0.0,7.0
2023-04-12,7,0.0095,7.1
2023-04-12,8,0.0455,7.2
2023-04-12,9,0.10275000000000001,7.6
2023-04-12,10,0.36224999999999996,8.8
2023-04-12,11,0.62,11.775
2023-04-12,12,0.5635,13.625
2023-04-12,13,0.32975,14.675
2023-04-12,14,0.35075,15.325
2023-04-12,15,0.22999999999999998,14.95
2023-04-12,16,0.146,14.024999999999999
2023-04-12,17,0.15775,14.2
2023-04-12,18,0.0285,12.575
2023-04-12,19,0.0,10.9
2023-04-12,20,0.0,10.2
2023-04-12,21,0.0,10.5
2023-04-12,22,0.0,9.0
2023-04-12,23,0.0,8.2
2023-04-13,0,0.0,8.3
2023-04-13,1,0.0,6.575
2023-04-13,2,0.0,6.5
2023-04-13,3,0.0,6.6
2023-04-13,4,0.0,6.0
2023-04-13,5,0.0,5.65
2023-04-13,6,0.0,5.275
2023-04-13,7,0.03425,5.0
2023-04-13,8,0.10175,5.25
2023-04-13,9,0.184,5.95
2023-04-13,10,0.2575,7.55
2023-04-13,11,0.47150000000000003,8.825
2023-04-13,12,0.372,8.850000000000001
2023-04-13,13,0.27649999999999997,8.5
2023-04-13,14,0.315,8.2
2023-04-13,15,0.231,8.5
2023-04-13,16,0.264,8.6
2023-04-13,17,0.245,8.5
2023-04-13,18,0.1725,8.6
2023-04-13,19,0.028,7.075
2023-04-13,20,0.0,5.9
2023-04-13,21,0.0,5.9
2023-04-13,22,0.0,5.8500000000000005
2023-04-13,23,0.0,5.7
2023-04-14,0,0.0,5.25
2023-04-14,1,0.0,5.1
2023-04-14,2,0.0,4.7
2023-04-14,3,0.0,4.3
2023-04-14,4,0.0,3.5
2023-04-14,5,0.0,3.5
2023-04-14,6,0.0,3.15
2023-04-14,7,0.0045,3.2
2023-04-14,8,0.04925,3.6
2023-04-14,9,0.10325000000000001,4.3
2023-04-14,10,0.2705,5.9
2023-04-14,11,0.646,8.2
2023-04-14,12,0.67175,9.425
2023-04-14,13,0.70225,10.625
2023-04-14,14,0.902,11.85
2023-04-14,15,0.772,12.425
2023-04-14,16,0.28325,11.9
2023-04-14,17,0.415,12.55
2023-04-14,18,0.31575,12.8
2023-04-14,19,0.15625,12.3
2023-04-14,20,0.008,10.5
2023-04-14,21,0.0,8.3
2023-04-14,22,0.0,6.775
2023-04-14,23,0.0,6.15
2023-04-15,0,0.0,5.6
2023-04-15,1,0.0,5.05
2023-04-15,2,0.0,4.7
2023-04-15,3,0.0,4.0
2023-04-15,4,0.0,3.5
2023-04-15,5,0.0,3.25
2023-04-15,6,0.0,2.775
2023-04-15,7,0.03475,2.3
2023-04-15,8,0.16825,3.5
2023-04-15,9,0.28475,6.675
2023-04-15,10,0.444,7.95
2023-04-15,11,0.4655,9.75
2023-04-15,12,0.4915,10.7
2023-04-15,13,0.5487500000000001,11.4
2023-04-15,14,0.4435,11.55
2023-04-15,15,0.43574999999999997,11.450000000000001
2023-04-15,16,0.3195,11.7
2023-04-15,17,0.15775,11.7
2023-04-15,18,0.04725,11.3
2023-04-15,19,0.0,7.175000000000001
2023-04-15,20,0.0,5.5
2023-04-15,21,0.0,5.6
2023-04-15,22,0.0,5.6
2023-04-15,23,0.0,5.55
2023-04-16,0,0.0,5.7
2023-04-16,1,0.0,5.7
2023-04-16,2,0.0,5.55
2023-04-16,3,0.0,5.325
2023-04-16,4,0.0,4.9
2023-04-16,5,0.0,4.9
2023-04-16,6,0.0,4.75
2023-04-16,7,0.00975,4.7
2023-04-16,8,0.04675,4.7
2023-04-16,9,0.10325,5.1
2023-04-16,10,0.1065,5.4
2023-04-16,11,0.12125,5.7
2023-04-16,12,0.17725,6.25
2023-04-16,13,0.15525,6.55
2023-04-16,14,0.11975,6.95
2023-04-16,15,0.126,6.85
2023-04-16,16,0.1185,6.9
2023-04-16,17,0.076,7.05
2023-04-16,18,0.051,7.0
2023-04-16,19,0.01975,6.8
2023-04-16,20,0.0,6.575
2023-04-16,21,0.0,6.4
2023-04-16,22,0.0,6.2
2023-04-16,23,0.0,6.125
2023-04-17,0,0.0,5.8500000000000005
2023-04-17,1,0.0,5.6
2023-04-17,2,0.0,5.4
2023-04-17,3,0.0,5.3
2023-04-17,4,0.0,5.35
2023-04-17,5,0.0,5.475
2023-04-17,6,0.0025,5.3
2023-04-17,7,0.05375,5.45
2023-04-17,8,0.15125,6.45
2023-04-17,9,0.354,8.15
2023-04-17,10,0.3765,9.049999999999999
2023-04-17,11,0.6054999999999999,9.625
2023-04-17,12,0.615,11.1
2023-04-17,13,0.43200000000000005,10.6
2023-04-17,14,0.511,10.85
2023-04-17,15,0.792,12.925
2023-04-17,16,0.67025,14.55
2023-04-17,17,0.38775000000000004,14.35
2023-04-17,18,0.3405,13.95
2023-04-17,19,0.11925,12.475
2023-04-17,20,0.011,11.2
2023-04-17,21,0.0,10.8
2023-04-17,22,0.0,9.875
2023-04-17,23,0.0,9.8
2023-04-18,0,0.0,9.15
2023-04-18,1,0.0,8.0
2023-04-18,2,0.0,7.3
2023-04-18,3,0.0,6.75
2023-04-18,4,0.0,6.15
2023-04-18,5,0.0,5.6
2023-04-18,6,0.0055,5.25
2023-04-18,7,0.0795,5.475
2023-04-18,8,0.234,8.825
2023-04-18,9,0.43725,10.325
2023-04-18,10,0.642,12.35
2023-04-18,11,0.759,13.2
2023-04-18,12,0.88375,13.4
2023-04-18,13,0.954,13.7
2023-04-18,14,0.92425,15.225
2023-04-18,15,0.903,16.075
2023-04-18,16,0.72125,16.775
2023-04-18,17,0.20900000000000002,16.15
2023-04-18,18,0.236,15.75
2023-04-18,19,0.08025,14.575
2023-04-18,20,0.00975,13.450000000000001
2023-04-18,21,0.0,12.45
2023-04-18,22,0.0,11.3
2023-04-18,23,0.0,10.5
2023-04-19,0,0.0,9.399999999999999
2023-04-19,1,0.0,8.299999999999999
2023-04-19,2,0.0,7.3
2023-04-19,3,0.0,6.875
2023-04-19,4,0.0,6.6
2023-04-19,5,0.0,7.0
2023-04-19,6,0.0,7.25
2023-04-19,7,0.02125,7.5
2023-04-19,8,0.063,7.9
2023-04-19,9,0.0945,8.9
2023-04-19,10,0.158,9.8
2023-04-19,11,0.285,10.975
2023-04-19,12,0.40599999999999997,11.5
2023-04-19,13,0.6005,12.1
2023-04-19,14,0.49325,12.875
2023-04-19,15,0.4965,12.899999999999999
2023-04-19,16,0.3165,13.1
2023-04-19,17,0.173,12.1
2023-04-19,18,0.09875,11.649999999999999
2023-04-19,19,0.00025,10.575
2023-04-19,20,0.0,8.4
2023-04-19,21,0.0,6.725
2023-04-19,22,0.0,5.9
2023-04-19,23,0.0,5.75
2023-04-20,0,0.0,5.45
2023-04-20,1,0.0,5.5
2023-04-20,2,0.0,5.3
2023-04-20,3,0.0,4.8500000000000005
2023-04-20,4,0.0,4.7
2023-04-20,5,0.0,4.7
2023-04-20,6,0.0,4.575
2023-04-20,7,0.0,4.7
2023-04-20,8,0.0155,4.15
2023-04-20,9,0.095,3.3249999999999997
2023-04-20,10,0.358,4.575
2023-04-20,11,0.2765,6.0
2023-04-20,12,0.1905,5.85
2023-04-20,13,0.267,7.300000000000001
2023-04-20,14,0.1055,7.4
2023-04-20,15,0.07025,6.6
2023-04-20,16,0.0655,6.5
2023-04-20,17,0.0505,6.625
2023-04-20,18,0.0135,6.6
2023-04-20,19,0.0,6.6
2023-04-20,20,0.0,6.2
2023-04-20,21,0.0,5.75
2023-04-20,22,0.0,5.175
2023-04-20,23,0.0,5.0
2023-04-21,0,0.0,4.75
2023-04-21,1,0.0,4.525
2023-04-21,2,0.0,4.55
2023-04-21,3,0.0,4.55
2023-04-21,4,0.0,4.5
2023-04-21,5,0.0,4.5
2023-04-21,6,0.0,4.55
2023-04-21,7,0.035500000000000004,5.15
2023-04-21,8,0.162,5.8
2023-04-21,9,0.26525,7.8
2023-04-21,10,0.625,10.275
2023-04-21,11,0.766,12.8
2023-04-21,12,0.858,14.5
2023-04-21,13,0.91825,15.8
2023-04-21,14,0.88975,16.25
2023-04-21,15,0.81775,17.575
2023-04-21,16,0.452,17.45
2023-04-21,17,0.2735,16.2
2023-04-21,18,0.21775,16.1
2023-04-21,19,0.06875,15.35
2023-04-21,20,0.0045,13.95
2023-04-21,21,0.0,12.85
2023-04-21,22,0.0,12.15
2023-04-21,23,0.0,11.899999999999999
2023-04-22,0,0.0,11.5
2023-04-22,1,0.0,10.85
2023-04-22,2,0.0,10.7
2023-04-22,3,0.0,10.9
2023-04-22,4,0.0,10.549999999999999
2023-04-22,5,0.0,10.1
2023-04-22,6,0.0025,9.25
2023-04-22,7,0.05875,8.35
2023-04-22,8,0.23225,9.8
2023-04-22,9,0.336,12.25
2023-04-22,10,0.59575,15.225
2023-04-22,11,0.7025,15.024999999999999
2023-04-22,12,0.7749999999999999,14.625
2023-04-22,13,0.81,16.35
2023-04-22,14,0.82325,17.825000000000003
2023-04-22,15,0.77075,18.8
2023-04-22,16,0.48150000000000004,18.5
2023-04-22,17,0.25625,19.225
2023-04-22,18,0.1475,18.9
2023-04-22,19,0.08025,17.1
2023-04-22,20,0.009000000000000001,16.825
2023-04-22,21,0.0,16.25
2023-04-22,22,0.0,14.5
2023-04-22,23,0.0,14.2
2023-04-23,0,0.0,13.875
2023-04-23,1,0.0,13.575
2023-04-23,2,0.0,13.2
2023-04-23,3,0.0,12.2
2023-04-23,4,0.0,11.899999999999999
2023-04-23,5,0.0,11.8
2023-04-23,6,0.0,11.0
2023-04-23,7,0.0035,10.7
2023-04-23,8,0.06575,10.7
2023-04-23,9,0.13175,11.5
2023-04-23,10,0.23525000000000001,12.5
2023-04-23,11,0.62975,15.0
2023-04-23,12,0.79275,16.599999999999998
2023-04-23,13,0.4685,16.95
2023-04-23,14,0.843,17.675
2023-04-23,15,0.638,17.4
2023-04-23,16,0.3845,16.95
2023-04-23,17,0.099,16.099999999999998
2023-04-23,18,0.029249999999999998,14.35
2023-04-23,19,0.0005,12.6
2023-04-23,20,0.0,11.75
2023-04-23,21,0.0,11.799999999999999
2023-04-23,22,0.0,11.5
2023-04-23,23,0.0,10.5
2023-04-24,0,0.0,10.325
2023-04-24,1,0.0,9.85
2023-04-24,2,0.0,9.45
2023-04-24,3,0.0,9.4
2023-04-24,4,0.0,9.05
2023-04-24,5,0.0,8.575
2023-04-24,6,0.0,8.5
2023-04-24,7,0.01525,8.8
2023-04-24,8,0.0275,8.8
2023-04-24,9,0.04875,8.8
2023-04-24,10,0.24075000000000002,9.75
2023-04-24,11,0.12475,9.025
2023-04-24,12,0.19225,8.85
2023-04-24,13,0.189,10.5
2023-04-24,14,0.355,11.600000000000001
2023-04-24,15,0.32425,12.325
2023-04-24,16,0.271,11.425
2023-04-24,17,0.40625,12.325
2023-04-24,18,0.10049999999999999,10.65
2023-04-24,19,0.09825,9.399999999999999
2023-04-24,20,0.01425,9.0
2023-04-24,21,0.0,8.6
2023-04-24,22,0.0,8.0
2023-04-24,23,0.0,7.8
2023-04-25,0,0.0,7.6499999999999995
2023-04-25,1,0.0,7.5
2023-04-25,2,0.0,7.85
2023-04-25,3,0.0,7.8
2023-04-25,4,0.0,8.1
2023-04-25,5,0.0,7.8
2023-04-25,6,0.00375,7.7
2023-04-25,7,0.07,7.25
2023-04-25,8,0.21825,8.55
2023-04-25,9,0.34950000000000003,10.325
2023-04-25,10,0.08975,8.125
2023-04-25,11,0.11449999999999999,7.0
2023-04-25,12,0.1265,7.550000000000001
2023-04-25,13,0.32799999999999996,8.725
2023-04-25,14,0.22825,8.4
2023-04-25,15,0.34225,7.199999999999999
2023-04-25,16,0.3115,7.9
2023-04-25,17,0.0785,8.0
2023-04-25,18,0.07925,7.7
2023-04-25,19,0.0685,7.5
2023-04-25,20,0.0,6.875
2023-04-25,21,0.0,5.9
2023-04-25,22,0.0,6.075
2023-04-25,23,0.0,6.125
2023-04-26,0,0.0,5.9
2023-04-26,1,0.0,6.0
2023-04-26,2,0.0,6.6
2023-04-26,3,0.0,6.5
2023-04-26,4,0.0,6.275
2023-04-26,5,0.0,5.7
2023-04-26,6,0.00775,6.075
2023-04-26,7,0.07525,5.55
2023-04-26,8,0.234,6.75
2023-04-26,9,0.40449999999999997,8.774999999999999
2023-04-26,10,0.63125,10.325
2023-04-26,11,0.68725,11.299999999999999
2023-04-26,12,0.6407499999999999,11.65
2023-04-26,13,0.751,12.7
2023-04-26,14,0.8765000000000001,13.3
2023-04-26,15,0.751,13.675
2023-04-26,16,0.55725,13.825
2023-04-26,17,0.27575,13.3
2023-04-26,18,0.16225,13.2
2023-04-26,19,0.0695,13.1
2023-04-26,20,0.014,11.625
2023-04-26,21,0.0,10.55
2023-04-26,22,0.0,10.225000000000001
2023-04-26,23,0.0,9.875
2023-04-27,0,0.0,10.399999999999999
2023-04-27,1,0.0,9.85
2023-04-27,2,0.0,8.9
2023-04-27,3,0.0,8.55
2023-04-27,4,0.0,8.4
2023-04-27,5,0.0,8.4
2023-04-27,6,0.00275,8.625
2023-04-27,7,0.059,9.0
2023-04-27,8,0.08925,9.600000000000001
2023-04-27,9,0.14375,10.375
2023-04-27,10,0.16625,11.0
2023-04-27,11,0.44925000000000004,12.4
2023-04-27,12,0.78275,14.85
2023-04-27,13,0.6857500000000001,15.4
2023-04-27,14,0.82775,16.6
2023-04-27,15,0.74175,17.3
2023-04-27,16,0.722,17.875
2023-04-27,17,0.57225,18.175
2023-04-27,18,0.343,18.5
2023-04-27,19,0.17350000000000002,18.05
2023-04-27,20,0.026,16.0
2023-04-27,21,0.0,12.95
2023-04-27,22,0.0,12.65
2023-04-27,23,0.0,12.75
2023-04-28,0,0.0,12.15
2023-04-28,1,0.0,12.225
2023-04-28,2,0.0,11.899999999999999
2023-04-28,3,0.0,11.7
2023-04-28,4,0.0,11.775
2023-04-28,5,0.0,11.850000000000001
2023-04-28,6,0.0,11.15
2023-04-28,7,0.0,10.45
